id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1196987168348131329,1196987168348131329,1574218954000,2019-11-20,10:02:34,SE Asia Standard Time,73420075,beautifulnara,beautifulnara,,“Saya Tak Suruh Pun Dia Mati”- Netizen Komen Jahat Tak Rasa Bersalah Langsung Atas Kematian Sulli  http://kimchidaily.my/saya-tak-suruh-pun-dia-mati-netizen-komen-jahat-tak-rasa-bersalah-langsung-atas-kematian-sulli/ … pic.twitter.com/J5pNt2TqFR,[],['http://kimchidaily.my/saya-tak-suruh-pun-dia-mati-netizen-komen-jahat-tak-rasa-bersalah-langsung-atas-kematian-sulli/'],['https://pbs.twimg.com/media/EJyNfHgWsAEvDRV.jpg'],0,4,4,[],[],https://twitter.com/beautifulnara/status/1196987168348131329,False,,0,,,,,,,"[{'user_id': '73420075', 'username': 'beautifulnara'}]",,,,
1196987162937450496,1196987162937450496,1574218953000,2019-11-20,10:02:33,SE Asia Standard Time,1172318232566329345,kimchidaily_,KimchiDaily,,“Saya Tak Suruh Pun Dia Mati”- Netizen Komen Jahat Tak Rasa Bersalah Langsung Atas Kematian Sulli  http://kimchidaily.my/saya-tak-suruh-pun-dia-mati-netizen-komen-jahat-tak-rasa-bersalah-langsung-atas-kematian-sulli/ … pic.twitter.com/rvRCwMRn32,[],['http://kimchidaily.my/saya-tak-suruh-pun-dia-mati-netizen-komen-jahat-tak-rasa-bersalah-langsung-atas-kematian-sulli/'],['https://pbs.twimg.com/media/EJyNey5WoAEG5i3.jpg'],0,0,0,[],[],https://twitter.com/kimchidaily_/status/1196987162937450496,False,,0,,,,,,,"[{'user_id': '1172318232566329345', 'username': 'kimchidaily_'}]",,,,
1196758607888449536,1196758607888449536,1574164461000,2019-11-19,18:54:21,SE Asia Standard Time,1122918899786248192,noldy_v,Noldy,,Mungkin ini yg dirasakan Jonghyun Shinne dan Sulli f(x). Memang bundir bukan solusi untuk atasi depresi tp mgkn mereka berpikir kematian akan menghilangkan penderitaan. Mgkn ketika meninggal bisa menghilangkan semua rasa sakit  pic.twitter.com/lYCPilyV4p,[],[],['https://pbs.twimg.com/media/EJu9maRU8AEgdLT.jpg'],0,0,1,[],[],https://twitter.com/noldy_v/status/1196758607888449536,False,,0,,,,,,,"[{'user_id': '1122918899786248192', 'username': 'noldy_v'}]",,,,
1196169539324534785,1196169539324534785,1574024016000,2019-11-18,03:53:36,SE Asia Standard Time,1000528048683237376,mdzkhairiannoor,DZULFI,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJTjgc  pic.twitter.com/lu1gdHpBwE",[],['http://dlvr.it/RJTjgc'],['https://pbs.twimg.com/media/EJml224U0AAB0Ji.jpg'],0,0,1,[],[],https://twitter.com/mdzkhairiannoor/status/1196169539324534785,False,,0,,,,,,,"[{'user_id': '1000528048683237376', 'username': 'mdzkhairiannoor'}]",,,,
1196084340477706240,1196084340477706240,1574003703000,2019-11-17,22:15:03,SE Asia Standard Time,2562709148,sabilfirda,salsabil,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJSvxm ",[],['http://dlvr.it/RJSvxm'],[],0,0,0,[],[],https://twitter.com/sabilfirda/status/1196084340477706240,False,,0,,,,,,,"[{'user_id': '2562709148', 'username': 'sabilfirda'}]",,,,
1196043504989786112,1196043504989786112,1573993967000,2019-11-17,19:32:47,SE Asia Standard Time,100511910,wartakotalive,Wartakotalive.com,,Haters Merasa Tidak Berdosa Menulis Komentar Jahat yang Menyebabkan Kematian Sulli  https://wartakota.tribunnews.com/2019/11/17/haters-merasa-tidak-berdosa-menulis-komentar-jahat-yang-menyebabkan-kematian-sulli … via @wartakotalive,['wartakotalive'],['https://wartakota.tribunnews.com/2019/11/17/haters-merasa-tidak-berdosa-menulis-komentar-jahat-yang-menyebabkan-kematian-sulli'],[],0,0,0,[],[],https://twitter.com/wartakotalive/status/1196043504989786112,False,,0,,,,,,,"[{'user_id': '100511910', 'username': 'wartakotalive'}]",,,,
1196038911438413825,1196038911438413825,1573992872000,2019-11-17,19:14:32,SE Asia Standard Time,2460696883,td_hansol,haansol,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJSTW8 ",[],['http://dlvr.it/RJSTW8'],[],0,0,0,[],[],https://twitter.com/td_hansol/status/1196038911438413825,False,,0,,,,,,,"[{'user_id': '2460696883', 'username': 'td_hansol'}]",,,,
1196035262893060096,1196035262893060096,1573992002000,2019-11-17,19:00:02,SE Asia Standard Time,109546377,ahmed_die,Achmadi,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJSRgg ",[],['http://dlvr.it/RJSRgg'],[],0,0,0,[],[],https://twitter.com/ahmed_die/status/1196035262893060096,False,,0,,,,,,,"[{'user_id': '109546377', 'username': 'ahmed_die'}]",,,,
1196034018602434560,1196034018602434560,1573991705000,2019-11-17,18:55:05,SE Asia Standard Time,2290591460,francez_roman,Robi Firman,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJSRHY ",[],['http://dlvr.it/RJSRHY'],[],0,0,0,[],[],https://twitter.com/francez_roman/status/1196034018602434560,False,,0,,,,,,,"[{'user_id': '2290591460', 'username': 'francez_roman'}]",,,,
1196034018342400000,1196034018342400000,1573991705000,2019-11-17,18:55:05,SE Asia Standard Time,2369942256,exozom,lckuname,,"Soal Kematian Choi Sulli, Haters: Aku Tak Peduli Dia Hidup Atau Mati  http://dlvr.it/RJSRHZ ",[],['http://dlvr.it/RJSRHZ'],[],0,0,0,[],[],https://twitter.com/exozom/status/1196034018342400000,False,,0,,,,,,,"[{'user_id': '2369942256', 'username': 'exozom'}]",,,,
